BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,TIN,ProductId,StandardComponentId,EnrolleeContractRateDeterminationRule,TwoParentFamilyMaxDependentsRule,SingleParentFamilyMaxDependentsRule,DependentMaximumAgRule,ChildrenOnlyContractMaxChildrenRule,DomesticPartnerAsSpouseIndicator,SameSexPartnerAsSpouseIndicator,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,RowNumber,MarketCoverage,DentalOnlyPlan
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI009,86217MI0090007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI009,86217MI0090008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI009,86217MI0090009,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI009,86217MI0090010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100009,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,86217,SERFF,4,2014-11-17 10:57:52,86217,38-2724203,86217MI010,86217MI0100010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No",10,Individual,Yes
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250003,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250009,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250012,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250013,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250014,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250015,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250016,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250017,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250018,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250019,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250020,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250021,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
2015,MI,89029,SERFF,9,2014-11-15 10:06:04,89029,39-0658730,89029MI025,89029MI0250022,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,1,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,Individual,No
